BANKSY_default	BANKSY_dlpfc	BANKSY_github	BANKSY_starmap	CellCharter_1	CellCharter_2	CellCharter_default	CellCharter_dlpfc	DRSC_FindSVGs	DRSC_FindVariableFeatures	DRSC_all_genes	DRSC_default	SEDR_1	SEDR_2	SEDR_default	SEDR_dlpfc	STAGATE_1	STAGATE_default	STAGATE_slide_stereo	STAGATE_starmap	SpaceFlow_1	SpaceFlow_2	SpaceFlow_3	SpaceFlow_default	bass_1	bass_default	bass_dlpfc	bass_starmap	precast_1	precast_BC	precast_default	precast_dlpfc	scanpy-leiden_leiden_1	scanpy-leiden_leiden_2	scanpy-leiden_leiden_3	scanpy-leiden_leiden_4	scanpy-louvain_louvain_1	scanpy-louvain_louvain_2	scanpy-louvain_louvain_3	scanpy-louvain_louvain_4	seurat-leiden_leiden_1	seurat-leiden_leiden_2	seurat-leiden_leiden_3	seurat-leiden_leiden_4	seurat-louvain_louvain_1	seurat-louvain_louvain_2	seurat-louvain_louvain_3	seurat-louvain_louvain_4	spaGCN_1	spaGCN_2	spaGCN_3	spaGCN_default
C57BL6J-638850_8000	V3	0.2297	0.2389	0.2378	0.0629	0.2206	0.1395	0.0614	0.1937	0.1371	0.1364	0.1364	0.1364	0.1464	0.2322	0.2394	0.1487	0.0	0.0	0.1596		0.1309	0.1279	0.1309	0.1279	0.2478	0.2592	0.2593	0.2606	0.1361	0.1361	0.1387	0.1361	0.2568	0.2706	0.2568	0.2654	0.2532	0.2615	0.2551	0.2551	0.015	0.015	0.014	0.015	0.0144	0.0129	0.0126	0.0129	0.2765	0.2797	0.2797	0.2765
C57BL6J-638850_8000	HPF	0.0	0.0	0.0	0.0	0.0	0.3459	0.0	0.0	0.0272	0.0339	0.0339	0.0339	0.0258	0.0	0.0206	0.0308	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0325	0.0065	0.0	0.0352	0.0188	0.0188	0.0182	0.0188	0.0236	0.0238	0.0228	0.0238	0.0116	0.0111	0.0254	0.0229	0.023	0.0206	0.0308	0.0206	0.0301	0.029	0.0783	0.029	0.0255	0.0149	0.0149	0.0255
C57BL6J-638850_8000	VL	0.4976	0.4944	0.4913	0.4186	0.503	0.5044	0.5054	0.5087	0.4991	0.4994	0.4994	0.4994	0.5001	0.5075	0.5	0.5048	0.4505	0.5178	0.4845		0.5278	0.5298	0.5278	0.5298	0.4982	0.499	0.5	0.4999	0.4942	0.4942	0.4942	0.4942	0.4985	0.4995	0.4982	0.4994	0.4981	0.4987	0.499	0.498	0.4868	0.4965	0.4867	0.4965	0.487	0.4951	0.4862	0.4951	0.4928	0.4942	0.4942	0.4928
C57BL6J-638850_8000	brain-unassigned	0.0475	0.0493	0.0446	0.0796	0.0	0.0	0.0672	0.0048	0.0	0.0042	0.0042	0.0042	0.0072	0.0021	0.0	0.0072	0.0081	0.0041	0.0		0.0132	0.013	0.0132	0.013	0.0	0.0068	0.0526	0.0336	0.0019	0.0019	0.0019	0.0019	0.0	0.0017	0.0	0.0017	0.0	0.0061	0.0	0.0017	0.015	0.0013	0.015	0.0013	0.0151	0.001	0.0	0.001	0.0	0.0059	0.0059	0.0
C57BL6J-638850_8000	TH	0.5009	0.4981	0.5025	0.4982	0.709	0.6933	0.4836	0.6955	0.672	0.6705	0.6705	0.6705	0.4416	0.6591	0.7133	0.4723	0.6492	0.6779	0.7484		0.4943	0.4998	0.4943	0.4998	0.7068	0.7319	0.7315	0.7298	0.5743	0.5743	0.5832	0.5743	0.5252	0.4612	0.5249	0.461	0.5207	0.4587	0.5226	0.4592	0.266	0.4308	0.2716	0.4308	0.2662	0.441	0.5177	0.441	0.5904	0.5794	0.5794	0.5904
C57BL6J-638850_8000	cm	0.0	0.0	0.0	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0175	0.0	0.0005		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0838	0.0	0.0838	0.0	0.0837	0.0	0.0837	0.0	0.0	0.0	0.0
C57BL6J-638850_7200	lfbs	0.4321	0.4364	0.4297	0.457	0.4084	0.3915	0.4324	0.3968	0.4426	0.4396	0.4396	0.4396	0.5056	0.5418	0.501	0.5193	0.1603	0.539	0.3155		0.2817	0.3264	0.2817	0.3264	0.3281	0.3414	0.347	0.433	0.3449	0.3449	0.3561	0.3449	0.3203	0.2994	0.3203	0.2995	0.3132	0.2967	0.3146	0.3168	0.3085	0.3256	0.3091	0.3256	0.308	0.3075	0.3082	0.3075	0.3607	0.4309	0.4309	0.3607
C57BL6J-638850_7200	HY	0.9186	0.9168	0.9162	0.9212	0.9128	0.9171	0.9143	0.8841	0.4691	0.4675	0.4675	0.4675	0.7762	0.8121	0.8888	0.8551	0.8703	0.5747	0.7615		0.9139	0.913	0.9139	0.913	0.6008	0.8802	0.6125	0.523	0.4784	0.4784	0.4799	0.4784	0.4464	0.1412	0.4462	0.6136	0.6162	0.1375	0.5119	0.439	0.1361	0.4681	0.1394	0.4681	0.1364	0.1352	0.1363	0.1352	0.4814	0.4131	0.4131	0.4814
C57BL6J-638850_7200	CTXsp	0.2655	0.172	0.172	0.2534	0.4653	0.344	0.4388	0.2826	0.1267	0.2077	0.2077	0.2077	0.3139	0.198	0.3227	0.3231	0.3574	0.2988	0.3626		0.2566	0.2575	0.2566	0.2575	0.0746	0.3194	0.2344	0.0935	0.1087	0.1087	0.1124	0.1087	0.0632	0.0516	0.0629	0.0513	0.0588	0.0394	0.0612	0.045	0.0624	0.0616	0.0389	0.0616	0.0639	0.0632	0.038	0.0632	0.1056	0.2129	0.2129	0.1056
C57BL6J-638850_7200	Isocortex	0.4988	0.4632	0.5036	0.4231	0.5341	0.4639	0.4843	0.3615	0.3921	0.4332	0.4332	0.4332	0.438	0.3896	0.36	0.4418	0.4333	0.3517	0.5143		0.4676	0.468	0.4676	0.468	0.6033	0.5652	0.6311	0.6349	0.3379	0.3379	0.3403	0.3379	0.5879	0.5701	0.5919	0.5713	0.4354	0.578	0.5817	0.5864	0.5755	0.6518	0.5613	0.6518	0.5608	0.6564	0.5591	0.6564	0.4889	0.3961	0.3961	0.4889
C57BL6J-638850_7200	TH	0.8609	0.8613	0.8608	0.8561	0.8609	0.5932	0.8595	0.8599	0.5605	0.5606	0.5606	0.5606	0.8481	0.7005	0.6416	0.5237	0.7091	0.5577	0.8492		0.857	0.8612	0.857	0.8612	0.5973	0.8521	0.6176	0.8526	0.581	0.581	0.5851	0.581	0.5783	0.5683	0.5814	0.5687	0.5638	0.5679	0.5732	0.5653	0.5557	0.573	0.5561	0.573	0.5551	0.5522	0.5541	0.5522	0.6133	0.6167	0.6167	0.6133
C57BL6J-638850_7200	scwm	0.0386	0.0468	0.0	0.0631	0.0	0.0487	0.1219	0.1537	0.0879	0.0955	0.0955	0.0955	0.1089	0.0	0.0898	0.1013	0.1451	0.0966	0.0425		0.0538	0.0425	0.0538	0.0425	0.087	0.0	0.0982	0.0	0.0807	0.0807	0.0821	0.0807	0.0792	0.0796	0.0789	0.0797	0.0774	0.0876	0.074	0.0783	0.0811	0.0237	0.0733	0.0237	0.0729	0.0405	0.0726	0.0405	0.0171	0.0756	0.0756	0.0171
C57BL6J-638850_7200	mfbs	0.0043	0.0438	0.0424	0.0278	0.0161	0.0728	0.0161	0.0206	0.0512	0.0528	0.0528	0.0528	0.0533	0.0433	0.0	0.0267	0.2468	0.0518	0.2429		0.2396	0.2868	0.2396	0.2868	0.2246	0.3299	0.3238	0.3399	0.0501	0.0501	0.0505	0.0501	0.048	0.0181	0.0483	0.0181	0.0475	0.0216	0.0466	0.0467	0.0483	0.0366	0.0482	0.0366	0.0489	0.0387	0.0486	0.0387	0.0491	0.0263	0.0263	0.0491
C57BL6J-638850_7200	PAL	0.2345	0.2436	0.2375	0.2578	0.4076	0.4	0.4425	0.4201	0.08	0.079	0.079	0.079	0.2719	0.3237	0.1294	0.2958	0.2355	0.0	0.0677		0.2989	0.2328	0.2989	0.2328	0.3221	0.2188	0.5011	0.1712	0.0802	0.0802	0.0854	0.0802	0.0616	0.0519	0.0597	0.0656	0.0622	0.0243	0.0594	0.0629	0.0348	0.0577	0.0684	0.0577	0.0349	0.0349	0.0682	0.0349	0.1188	0.1064	0.1064	0.1188
C57BL6J-638850_7200	unassigned	0.156	0.1504	0.1605	0.2506	0.1051	0.0934	0.1092	0.1588	0.004	0.004	0.004	0.004	0.356	0.3125	0.0	0.0787	0.0432	0.2476	0.2564		0.2301	0.2218	0.2301	0.2218	0.0175	0.2359	0.0395	0.2064	0.0004	0.0004	0.0004	0.0004	0.0	0.0126	0.2279	0.0127	0.2333	0.0126	0.2264	0.0127	0.0	0.207	0.0	0.207	0.0	0.2037	0.0	0.2037	0.2208	0.195	0.195	0.2208
C57BL6J-638850_7200	STR	0.4968	0.6029	0.5998	0.4906	0.5121	0.5075	0.5189	0.6046	0.5827	0.5832	0.5832	0.5832	0.607	0.6293	0.6047	0.6132	0.4357	0.5941	0.3991		0.4027	0.4177	0.4027	0.4177	0.602	0.6253	0.6382	0.6373	0.5011	0.5011	0.5048	0.5011	0.4528	0.5191	0.451	0.6393	0.6357	0.4332	0.4639	0.4332	0.5164	0.4712	0.5174	0.4712	0.5116	0.5177	0.5159	0.5177	0.5135	0.5073	0.5073	0.5135
C57BL6J-638850_7200	HPF	0.5666	0.5668	0.5658	0.7012	0.5321	0.7087	0.5277	0.4495	0.5389	0.5394	0.5394	0.5394	0.5277	0.5447	0.5287	0.5437	0.7149	0.5514	0.54		0.6235	0.6315	0.6235	0.6315	0.5119	0.5306	0.5329	0.5217	0.5037	0.5037	0.506	0.5037	0.5095	0.5144	0.5095	0.5145	0.522	0.5117	0.5101	0.5123	0.4882	0.4793	0.5108	0.4793	0.4877	0.4829	0.4881	0.4829	0.4753	0.4752	0.4752	0.4753
C57BL6J-638850_7200	OLF	0.3264	0.3284	0.2443	0.1799	0.6476	0.4897	0.6324	0.3462	0.5072	0.3381	0.3381	0.3381	0.5505	0.4428	0.3662	0.5236	0.3914	0.501	0.3419		0.4125	0.336	0.4125	0.336	0.3747	0.3822	0.3666	0.1485	0.4915	0.4915	0.4983	0.4915	0.0967	0.0969	0.0709	0.097	0.1542	0.0956	0.0716	0.0949	0.0727	0.0727	0.0962	0.0727	0.0962	0.0726	0.0961	0.0726	0.4705	0.0862	0.0862	0.4705
C57BL6J-638850_7200	fiber tracts-unassigned	0.0	0.0	0.0	0.0	0.0005	0.0	0.0014	0.0	0.0194	0.0181	0.0181	0.0181	0.0	0.0	0.0	0.0	0.0	0.0	0.0737		0.0	0.0	0.0	0.0	0.0218	0.002	0.0336	0.0208	0.0086	0.0086	0.0085	0.0086	0.0146	0.0149	0.0146	0.0	0.0145	0.0148	0.0145	0.0146	0.0159	0.0152	0.0159	0.0152	0.0145	0.0147	0.0159	0.0147	0.0	0.0	0.0	0.0
C57BL6J-638850_7200	eps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C57BL6J-638850_7200	cm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0093	0.0	0.0	0.0039	0.0159	0.0159	0.0164	0.0159	0.0083	0.0	0.0103	0.0	0.0102	0.0	0.0096	0.01	0.0	0.0091	0.0	0.0091	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.016
C57BL6J-638850_7200	VL	0.4827	0.4852	0.4732	0.4288	0.3603	0.3368	0.2841	0.2487	0.158	0.1578	0.1578	0.1578	0.2642	0.2935	0.4717	0.2265	0.3412	0.1894	0.0327		0.0123	0.0123	0.0123	0.0123	0.2156	0.4967	0.2332	0.4984	0.1848	0.1848	0.1882	0.1848	0.5016	0.5004	0.502	0.4996	0.5018	0.4967	0.5025	0.5002	0.1946	0.4972	0.4931	0.4972	0.4941	0.4913	0.4933	0.4913	0.4956	0.4351	0.4351	0.4956
C57BL6J-638850_7200	V3	0.0714	0.3083	0.0	0.3029	0.1078	0.1036	0.0834	0.0	0.0608	0.0628	0.0628	0.0628	0.0	0.0	0.0455	0.0	0.243	0.062	0.2521		0.0753	0.0723	0.0753	0.0723	0.0509	0.0335	0.0617	0.0356	0.066	0.066	0.0659	0.066	0.0326	0.0	0.0326	0.0	0.0329	0.0333	0.0325	0.0335	0.0361	0.0337	0.036	0.0337	0.035	0.0335	0.0354	0.0335	0.0365	0.0375	0.0375	0.0365
C57BL6J-638850_7200	brain-unassigned	0.0	0.0	0.0	0.0509	0.0023	0.0079	0.0	0.0	0.0063	0.0063	0.0063	0.0063	0.0	0.0212	0.0135	0.0127	0.0293	0.0091	0.0		0.0015	0.0	0.0015	0.0	0.0163	0.0255	0.0188	0.0791	0.0045	0.0045	0.0045	0.0045	0.0078	0.0006	0.0006	0.0103	0.0008	0.0006	0.0006	0.0006	0.0012	0.0104	0.0012	0.0104	0.0012	0.0104	0.0012	0.0104	0.0206	0.0064	0.0064	0.0206
C57BL6J-638850_6800	lfbs	0.5679	0.5657	0.5611	0.569	0.5175	0.5011	0.5108	0.4879	0.4798	0.491	0.491	0.491	0.5616	0.5696	0.4641	0.5051	0.4453	0.5746	0.4438		0.4649	0.4203	0.4649	0.4203	0.5013	0.4426	0.5537	0.4831	0.3754	0.3754	0.395	0.3754	0.3511	0.3333	0.3428	0.3284	0.3477	0.3536	0.349	0.3553	0.3468	0.3387	0.3467	0.3387	0.347	0.3397	0.3472	0.3397	0.3914	0.4033	0.4033	0.3914
C57BL6J-638850_6800	TH	0.8579	0.8747	0.8564	0.6209	0.8295	0.5366	0.5752	0.8577	0.5478	0.5355	0.5355	0.5355	0.5035	0.5631	0.5156	0.5699	0.6314	0.5726	0.6009		0.8552	0.8561	0.8552	0.8561	0.6122	0.8715	0.6325	0.87	0.4009	0.4009	0.4167	0.4009	0.5464	0.5376	0.548	0.5432	0.5428	0.5347	0.5434	0.5388	0.5362	0.5307	0.5355	0.5307	0.5347	0.5293	0.5364	0.5293	0.6209	0.6222	0.6222	0.6209
C57BL6J-638850_6800	Isocortex	0.6075	0.5966	0.6321	0.5206	0.4964	0.4301	0.5309	0.44	0.4906	0.3945	0.3945	0.3945	0.4414	0.4203	0.4425	0.419	0.4889	0.37	0.4337		0.5209	0.5064	0.5209	0.5064	0.4655	0.5857	0.5301	0.5884	0.4754	0.4754	0.4777	0.4754	0.5369	0.5762	0.5365	0.577	0.4603	0.573	0.5659	0.573	0.453	0.6187	0.5207	0.6187	0.5212	0.6175	0.5232	0.6175	0.4808	0.4618	0.4618	0.4808
C57BL6J-638850_6800	HY	0.7568	0.7519	0.8015	0.7517	0.6981	0.7246	0.6077	0.6776	0.5534	0.5532	0.5532	0.5532	0.8045	0.8038	0.5555	0.8121	0.8515	0.7606	0.7729		0.87	0.875	0.87	0.875	0.6482	0.697	0.6657	0.6825	0.5639	0.5639	0.568	0.5639	0.6881	0.6882	0.6877	0.6882	0.669	0.6861	0.6836	0.684	0.556	0.5454	0.5561	0.5454	0.5497	0.559	0.5499	0.559	0.6874	0.5804	0.5804	0.6874
C57BL6J-638850_6800	unassigned	0.0009	0.0014	0.0	0.0	0.1367	0.0145	0.2271	0.0546	0.1341	0.1337	0.1337	0.1337	0.1811	0.0	0.0	0.0	0.0733	0.1681	0.0		0.0	0.0	0.0	0.0	0.1151	0.2358	0.1584	0.1702	0.1494	0.1494	0.151	0.1494	0.0729	0.0073	0.0	0.0073	0.0726	0.0588	0.0708	0.0744	0.1471	0.1502	0.1475	0.1502	0.1935	0.1464	0.1932	0.1464	0.0719	0.2008	0.2008	0.0719
C57BL6J-638850_6800	scwm	0.0	0.0	0.0	0.1064	0.1531	0.1202	0.1266	0.1078	0.0508	0.0521	0.0521	0.0521	0.0858	0.0	0.0865	0.0	0.191	0.0044	0.1642		0.0864	0.0934	0.0864	0.0934	0.0013	0.0673	0.001	0.0674	0.0566	0.0566	0.0578	0.0566	0.066	0.067	0.0658	0.0657	0.0668	0.067	0.0664	0.0673	0.0532	0.0091	0.0671	0.0091	0.0663	0.0177	0.067	0.0177	0.0498	0.0773	0.0773	0.0498
C57BL6J-638850_6800	HPF	0.3736	0.3699	0.3873	0.5706	0.7216	0.5869	0.4171	0.626	0.6116	0.6963	0.6963	0.6963	0.332	0.3942	0.4859	0.4627	0.7404	0.6285	0.7858		0.6523	0.8062	0.6523	0.8062	0.4371	0.6599	0.4411	0.6603	0.5864	0.5864	0.5934	0.5864	0.3947	0.2075	0.3946	0.2092	0.3901	0.3145	0.3919	0.3188	0.3013	0.246	0.3043	0.246	0.3627	0.1855	0.3647	0.1855	0.1963	0.3202	0.3202	0.1963
C57BL6J-638850_6800	STR	0.5763	0.5061	0.5505	0.6113	0.4835	0.537	0.5326	0.5034	0.4871	0.4877	0.4877	0.4877	0.4425	0.4476	0.4369	0.4273	0.6158	0.4393	0.6119		0.6165	0.6294	0.6165	0.6294	0.5108	0.541	0.5338	0.5333	0.4265	0.4265	0.4314	0.4265	0.4352	0.4323	0.4356	0.4354	0.4305	0.4345	0.4296	0.4345	0.4037	0.4149	0.4041	0.4149	0.3997	0.417	0.4001	0.417	0.4626	0.4606	0.4606	0.4626
C57BL6J-638850_6800	mfbs	0.142	0.1379	0.1531	0.1438	0.1447	0.1756	0.1585	0.162	0.0416	0.0505	0.0505	0.0505	0.0244	0.0454	0.2161	0.1776	0.2416	0.0394	0.3909		0.3287	0.3939	0.3287	0.3939	0.05	0.2399	0.0377	0.1672	0.0725	0.0725	0.057	0.0725	0.0434	0.0274	0.0673	0.0274	0.0628	0.0416	0.0639	0.0592	0.0321	0.035	0.0324	0.035	0.0309	0.046	0.0323	0.046	0.0193	0.0656	0.0656	0.0193
C57BL6J-638850_6800	CTXsp	0.5002	0.2313	0.2466	0.4686	0.6052	0.5097	0.5498	0.5941	0.1132	0.1253	0.1253	0.1253	0.2309	0.3227	0.2317	0.3331	0.5316	0.481	0.5254		0.5259	0.5262	0.5259	0.5262	0.1989	0.4891	0.216	0.458	0.068	0.068	0.0945	0.068	0.2049	0.3292	0.2046	0.3292	0.197	0.3513	0.2037	0.2024	0.095	0.0907	0.095	0.0907	0.0918	0.1	0.0916	0.1	0.2072	0.1356	0.1356	0.2072
C57BL6J-638850_6800	V3	0.0511	0.4816	0.2918	0.1151	0.079	0.0822	0.1243	0.0885	0.0646	0.0675	0.0675	0.0675	0.2177	0.1495	0.1986	0.1382	0.127	0.0855	0.1222		0.0548	0.0019	0.0548	0.0019	0.0747	0.3151	0.1066	0.0364	0.0338	0.0338	0.0334	0.0338	0.3293	0.3279	0.328	0.197	0.3276	0.3275	0.3275	0.3262	0.0163	0.0	0.0163	0.0	0.3212	0.0167	0.3204	0.0167	0.1751	0.3086	0.3086	0.1751
C57BL6J-638850_6800	brain-unassigned	0.0682	0.0558	0.0216	0.0384	0.0	0.0003	0.0067	0.0004	0.0077	0.0078	0.0078	0.0078	0.0041	0.0034	0.0114	0.033	0.0612	0.0015	0.0622		0.0014	0.0909	0.0014	0.0909	0.0073	0.0234	0.0246	0.0253	0.0083	0.0083	0.01	0.0083	0.0136	0.0115	0.0145	0.0047	0.0108	0.0124	0.0143	0.0198	0.0402	0.0	0.0411	0.0	0.0111	0.0043	0.0105	0.0043	0.0237	0.0108	0.0108	0.0237
C57BL6J-638850_6800	PAL	0.1158	0.0	0.0	0.1224	0.2158	0.0221	0.1432	0.1565	0.0253	0.0263	0.0263	0.0263	0.0	0.1399	0.0145	0.2246	0.0	0.1018	0.1169		0.0929	0.0663	0.0929	0.0663	0.0251	0.0698	0.0	0.022	0.0313	0.0313	0.0194	0.0313	0.0155	0.0042	0.031	0.0042	0.0481	0.016	0.0524	0.0269	0.0311	0.046	0.0309	0.046	0.031	0.0315	0.0308	0.0315	0.0325	0.0192	0.0192	0.0325
C57BL6J-638850_6800	fiber tracts-unassigned	0.0074	0.0289	0.021	0.0041	0.097	0.1084	0.0	0.0981	0.0188	0.0191	0.0191	0.0191	0.0115	0.0131	0.0	0.0	0.0	0.0	0.0		0.0746	0.0	0.0746	0.0	0.0229	0.0546	0.0568	0.0618	0.0162	0.0162	0.0154	0.0162	0.0122	0.0137	0.0135	0.0137	0.0136	0.0136	0.0142	0.0133	0.0105	0.0141	0.0109	0.0141	0.0108	0.0097	0.0107	0.0097	0.0	0.0	0.0	0.0
C57BL6J-638850_6800	OLF	0.194	0.4835	0.4905	0.2506	0.7123	0.268	0.5963	0.6502	0.4196	0.4299	0.4299	0.4299	0.4719	0.5681	0.3343	0.5823	0.4159	0.6348	0.2806		0.2678	0.2696	0.2678	0.2696	0.4642	0.4444	0.4795	0.4435	0.3992	0.3992	0.4051	0.3992	0.0953	0.0991	0.0997	0.0995	0.3014	0.1036	0.4456	0.4428	0.0948	0.0598	0.0952	0.0598	0.0953	0.0628	0.0949	0.0628	0.4974	0.4579	0.4579	0.4974
C57BL6J-638850_6800	eps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0073	0.0073	0.0012	0.0073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0296	0.0	0.0296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C57BL6J-638850_6800	VL	0.0	0.0249	0.0	0.0	0.1132	0.0	0.0	0.0782	0.0099	0.0097	0.0097	0.0097	0.0	0.0843	0.0	0.0847	0.1294	0.0	0.2062		0.2072	0.2223	0.2072	0.2223	0.0021	0.0005	0.0	0.0024	0.0133	0.0133	0.0132	0.0133	0.0	0.0	0.0	0.0183	0.0036	0.0035	0.0	0.0	0.0	0.0071	0.0	0.0071	0.0	0.0061	0.0	0.0061		0.0	0.0	
C57BL6J-638850_6800	cm	0.0	0.0	0.0	0.0	0.0	0.0	0.0278	0.0	0.03	0.0049	0.0049	0.0049	0.0	0.0	0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.032	0.1082	0.0202	0.0177	0.0177	0.0179	0.0177	0.0134	0.0	0.0134	0.0155	0.0187	0.0	0.0188	0.0	0.0	0.0305	0.0	0.0305	0.0	0.0	0.0	0.0		0.0119	0.0119	
C57BL6J-638850_7800	lfbs	0.0663	0.0532	0.0582	0.0501	0.2608	0.1695	0.3738	0.119	0.3532	0.3527	0.3527	0.3527	0.43	0.1125	0.0859	0.1201	0.3107	0.3293	0.0434		0.054	0.1018	0.054	0.1018	0.2172	0.3086	0.3114	0.3244	0.283	0.283	0.2854	0.283	0.2712	0.2466	0.2717	0.2537	0.2658	0.264	0.2677	0.2701	0.2572	0.2426	0.2578	0.2426	0.2582	0.2568	0.2584	0.2568	0.3097	0.1559	0.1559	0.3097
C57BL6J-638850_7800	Isocortex	0.5653	0.5446	0.5606	0.5221	0.3667	0.5494	0.3635	0.4326	0.3	0.4346	0.4346	0.4346	0.4187	0.3691	0.3936	0.3489	0.459	0.3916	0.633		0.5347	0.3887	0.5347	0.3887	0.3614	0.6381	0.3945	0.6341	0.275	0.275	0.2753	0.275	0.5879	0.5999	0.588	0.6	0.5896	0.593	0.5907	0.5755	0.4586	0.5438	0.4359	0.5438	0.5374	0.5292	0.5374	0.5292	0.5117	0.4981	0.4981	0.5117
C57BL6J-638850_7800	scwm	0.0	0.112	0.0972	0.0818	0.2803	0.0	0.1097	0.1072	0.0942	0.024	0.024	0.024	0.0883	0.1105	0.0901	0.0656	0.0471	0.0648	0.0		0.1058	0.0875	0.1058	0.0875	0.0731	0.0597	0.0	0.059	0.08	0.08	0.083	0.08	0.0734	0.0706	0.0733	0.0732	0.0738	0.0707	0.0703	0.0713	0.0555	0.0745	0.0516	0.0745	0.0749	0.0274	0.0742	0.0274	0.0542	0.0528	0.0528	0.0542
C57BL6J-638850_7800	STR	0.8259	0.8287	0.8258	0.8256	0.8107	0.7933	0.8175	0.7902	0.6967	0.6733	0.6733	0.6733	0.6904	0.7686	0.7484	0.7864	0.807	0.6017	0.8269		0.8239	0.8282	0.8239	0.8282	0.7798	0.8331	0.8322	0.8348	0.6749	0.6749	0.6779	0.6749	0.6587	0.6657	0.6645	0.659	0.6515	0.6399	0.6764	0.6535	0.3791	0.4018	0.3788	0.4018	0.6106	0.6618	0.6104	0.6618	0.7205	0.7217	0.7217	0.7205
C57BL6J-638850_7800	HY	0.6057	0.5981	0.5946	0.8436	0.7863	0.7547	0.7335	0.6883	0.4575	0.7099	0.7099	0.7099	0.7024	0.6585	0.515	0.6738	0.8824	0.5437	0.8523		0.8448	0.8256	0.8448	0.8256	0.6726	0.6781	0.6675	0.7128	0.609	0.609	0.6125	0.609	0.5674	0.5645	0.5664	0.5652	0.4878	0.373	0.4847	0.374	0.2817	0.3128	0.2824	0.3128	0.2804	0.316	0.2803	0.316	0.5273	0.5225	0.5225	0.5273
C57BL6J-638850_7800	TH	0.5138	0.5238	0.5212	0.5118	0.458	0.489	0.752	0.4719	0.6864	0.6676	0.6676	0.6676	0.7498	0.7434	0.6329	0.7489	0.4796	0.4759	0.4946		0.5026	0.754	0.5026	0.754	0.7113	0.7505	0.7492	0.7511	0.5517	0.5517	0.5582	0.5517	0.5108	0.4956	0.5109	0.4973	0.5099	0.4912	0.5094	0.4929	0.4227	0.421	0.4196	0.421	0.4205	0.4132	0.4204	0.4132	0.5756	0.6032	0.6032	0.5756
C57BL6J-638850_7800	PAL	0.6314	0.6221	0.6185	0.6336	0.5615	0.6046	0.3755	0.5331	0.1255	0.1208	0.1208	0.1208	0.501	0.5162	0.6204	0.4981	0.5782	0.6462	0.5482		0.568	0.5576	0.568	0.5576	0.1913	0.6295	0.5836	0.5848	0.0784	0.0784	0.0781	0.0784	0.0839	0.0819	0.0827	0.0909	0.0992	0.0812	0.0822	0.0801	0.0968	0.0957	0.0985	0.0957	0.0983	0.0987	0.0984	0.0987	0.1136	0.205	0.205	0.1136
C57BL6J-638850_7800	CTXsp	0.0	0.0	0.0	0.0	0.0	0.3785	0.269	0.2558	0.0504	0.1688	0.1688	0.1688	0.1002	0.2147	0.1716	0.1326	0.3397	0.3302	0.1984		0.2577	0.2661	0.2577	0.2661	0.0833	0.0077	0.239	0.1103	0.0593	0.0593	0.0594	0.0593	0.0422	0.0334	0.0416	0.0324	0.0412	0.0317	0.0397	0.0508	0.0303	0.0467	0.0302	0.0467	0.0492	0.0322	0.0492	0.0322	0.0377	0.0374	0.0374	0.0377
C57BL6J-638850_7800	unassigned	0.1055	0.1184	0.1078	0.0924	0.1227	0.1138	0.1005	0.0625	0.0978	0.0985	0.0985	0.0985	0.2122	0.0	0.0	0.0778	0.1048	0.1093	0.1068		0.1061	0.1154	0.1061	0.1154	0.122	0.1008	0.1239	0.1099	0.12	0.12	0.1221	0.12	0.0	0.0	0.0	0.0068	0.0445	0.0068	0.0	0.0068	0.1191	0.0045	0.1193	0.0045	0.0069	0.1188	0.0068	0.1188	0.1228	0.1267	0.1267	0.1228
